Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
258	22.64707	1.350455	26.693405	20.249693	48.5	33.103374	122.0	0.0	1000.0	527472.0	0.06788571428571429	2.3222015	0.36767715	3.5397494	1.1086746	5.599506	4.308178	30.900038	-4.4517674	-8.381903e-09	-0.0077834325	2.2351742e-08	0.0011127347	0.077567495	-0.026789457	21.26013	-10.504088	0	0	2.5986433	0.0	0.5501642	0.009822256	7770000	5711.208870887756
259	23.339233	1.3897992	25.429562	20.287916	41.75	28.548569	129.0	0.0	1000.0	528722.0	0.06778487179487179	2.3278873	0.36757827	3.584166	0.9340384	4.8083405	3.9952335	31.989061	-4.17867	1.3038516e-08	-0.008044359	-2.0489097e-08	-0.0026360718	0.09093547	-0.037491478	21.03037	-10.1455555	0	0	2.4097981	0.0	0.5486944	0.009827688	7800000	5734.563847541809
260	22.532309	1.4194578	25.963932	20.144566	40.5	29.113285	107.0	0.0	1000.0	529956.0	0.06768275862068966	2.3355765	0.37418544	3.844423	1.0798227	4.4820604	4.317412	33.2375	-4.210517	-1.21071935e-08	-0.007568702	-1.1175871e-08	0.0022107756	0.07537787	-0.034480266	18.38667	-9.70814	0	0	2.5965762	0.0	0.5486212	0.009874301	7830000	5757.272478580475
261	22.79447	1.546386	26.667057	19.672396	70.458336	25.74066	116.0	0.0	1000.0	532076.0	0.0676941475826972	2.2949307	0.350303	3.925754	1.1454723	5.8130383	4.7427764	34.799217	-3.4829001	1.9092113e-08	-0.007895675	-3.1664968e-08	0.004568455	0.07156396	-0.028583629	27.122967	-13.980936	0	0	2.5400996	0.0	0.5381912	0.009921582	7860000	5779.706153154373
262	22.611555	1.6977962	27.669333	20.016045	61.791668	28.37543	118.0	11.0	1000.0	533858.0	0.06766261089987326	2.320172	0.35245514	3.4317114	1.16149	6.064675	4.389295	33.124702	-2.0964975	-3.7252903e-09	-0.0070637036	-6.146729e-08	0.0029002936	0.07055114	-0.026444508	24.55421	-11.487151	0	0	2.8645828	0.0	0.535053	0.009797002	7890000	5802.148679256439
263	23.051062	1.5494838	26.174694	20.281092	64.25	33.115013	145.0	0.0	1000.0	535940.0	0.06766919191919192	2.3056052	0.35537118	3.3714387	0.8950015	6.4991374	4.825878	37.84871	-4.9985447	1.4901161e-08	-0.008198317	-2.2351742e-08	7.4635725e-05	0.076039255	-0.02811955	27.504946	-12.613362	0	0	2.4305625	0.0	0.5298033	0.009715403	7920000	5824.621613740921
264	22.376398	1.2923208	26.346962	20.127205	55.0	31.521156	108.0	0.0	1000.0	537626.0	0.06762591194968554	2.321556	0.354277	3.5771036	1.0688877	6.7613916	4.8747587	33.964443	-1.3849673	-1.8626451e-09	-0.007725568	1.8626451e-09	0.0015843248	0.079032406	-0.029708663	25.280748	-11.764748	0	0	2.5395236	0.0	0.52773166	0.009864908	7950000	5847.113735437393
265	22.748167	1.3335736	25.769968	20.259861	54.125	36.65414	131.0	0.0	1000.0	539201.0	0.06756904761904763	2.2815812	0.3551575	3.6887963	0.9328114	5.9848022	4.456013	30.380276	-3.0707521	5.5879354e-09	-0.0072806804	-1.4901161e-08	-0.0008245581	0.08478305	-0.033898044	24.419016	-12.124999	0	0	2.6672802	0.0	0.52663743	0.009832519	7980000	5869.516757011414
266	23.3287	1.8868295	27.677616	20.228765	51.208332	26.865374	107.0	16.0	1000.0	540771.0	0.06751198501872659	2.30867	0.34514353	3.4261725	1.0768688	5.6723995	4.957301	38.040306	-4.9076605	1.4901161e-08	-0.008851024	-5.5879354e-09	0.0015401796	0.10365262	-0.038896404	20.350775	-8.858582	0	0	2.261548	0.0	0.52312243	0.009996267	8010000	5891.904155015945
267	22.757507	1.5949322	26.755163	20.289131	52.791668	42.006924	175.0	0.0	1000.0	542215.0	0.06743967661691543	2.3554323	0.3752061	3.5975418	1.0786635	5.367799	4.3894906	37.154186	-3.225355	0.0	-0.006349558	7.450581e-09	6.136345e-05	0.07740952	-0.028527942	23.717737	-11.75395	0	0	2.6498847	1.0	0.51634836	0.0063902736	8040000	5914.36932516098
268	22.942087	1.7380502	26.268177	20.385357	61.875	37.49368	147.0	0.0	1000.0	544130.0	0.06742627013630731	2.331534	0.35567796	3.4806063	0.96920997	5.510756	5.0306406	29.909584	-4.470049	1.3969839e-08	-0.0081143305	6.891787e-08	0.0037515964	0.06929116	-0.02514965	26.901226	-12.235176	0	0	2.451303	0.0	0.51516783	0.009728653	8070000	5936.989458799362
269	23.033823	1.6872867	26.398333	19.182554	66.0	24.896452	121.0	20.0	1000.0	546217.0	0.0674341975308642	2.3073885	0.3504796	3.7413774	0.9244197	6.3120236	4.9737773	32.992123	-2.6533666	5.5879354e-09	-0.007195045	2.9802322e-08	0.000166354	0.0790433	-0.02439563	34.374115	-16.018429	0	0	2.6526766	0.0	0.5190574	0.009835564	8100000	5959.478227853775
270	22.595213	1.4652041	26.160475	19.53475	56.666668	26.886593	117.0	0.0	1000.0	547948.0	0.06739827798277982	2.3155634	0.3522034	3.7262437	1.0094626	6.852805	4.789966	34.850765	-2.462761	-3.259629e-09	-0.007812226	1.8626451e-09	0.0027120882	0.060735002	-0.017412221	24.94837	-11.681044	0	0	2.5728955	0.0	0.51762366	0.009971477	8130000	5982.274979352951
271	23.211937	1.3953565	26.436981	20.92603	65.208336	37.250256	129.0	0.0	1000.0	549815.0	0.06737928921568627	2.3130097	0.34246784	3.5701604	1.1117866	6.018077	4.607835	36.29115	-6.7540154	3.7252903e-09	-0.008113548	1.4901161e-08	-0.0034037353	0.07183416	-0.022679752	26.936176	-13.217062	0	0	2.398083	0.0	0.51966035	0.009892847	8160000	6003.8642456531525
272	23.21161	1.7937812	27.330574	20.729061	66.166664	33.90141	146.0	7.0	1000.0	551735.0	0.06736691086691086	2.3389542	0.3445837	3.5255916	1.2460607	7.2511044	5.5346513	39.886673	-2.9785316	5.5879354e-09	-0.007934198	-2.4214387e-08	-0.0007614074	0.07082051	-0.022226742	25.996452	-12.993568	0	0	2.4896097	0.0	0.50476766	0.009980958	8190000	6027.437564134598
273	22.906097	1.550462	26.077337	20.096292	54.5	28.770645	116.0	0.0	1000.0	553336.0	0.06731581508515815	2.344005	0.36211514	3.70964	0.9362447	5.874649	4.607505	35.051605	-6.155728	-7.450581e-09	-0.0070772483	-1.1175871e-08	0.0016664	0.073496774	-0.02327076	20.958082	-10.093664	0	0	2.8505332	0.0	0.5004536	0.009808892	8220000	6049.6409504413605
274	23.09252	1.1262319	25.521135	20.705303	55.875	22.721708	105.0	0.0	1000.0	555020.0	0.06727515151515151	2.323954	0.3600916	3.4091861	1.0011116	5.976675	4.426321	31.173069	-3.4210572	-9.778887e-09	-0.0070996983	-2.7939677e-08	-0.0021770103	0.078833506	-0.027016897	21.416546	-9.490805	0	0	2.686353	0.0	0.5021851	0.009898531	8250000	6071.967849731445
275	22.67151	1.4709285	25.372179	20.115067	54.125	35.963306	155.0	0.0	1000.0	556556.0	0.06721690821256039	2.3571887	0.3707063	3.7861545	1.1124107	5.454746	4.2610197	31.07936	-4.573156	7.450581e-09	-0.007986287	2.9802322e-08	-0.00011098129	0.06971621	-0.026883926	22.574749	-10.967676	0	0	2.5540354	0.0	0.49419916	0.009928945	8280000	6094.297400474548
276	23.305176	1.7380557	27.277512	20.646463	60.208332	28.745985	117.0	14.0	1000.0	558396.0	0.0671956678700361	2.3258886	0.3439212	3.3792753	1.1819841	5.7944884	4.8220463	32.033627	-5.3253517	0.0	-0.008416514	-1.4901161e-08	0.0024898832	0.08000055	-0.03479752	23.238926	-10.426533	0	0	2.3953128	0.0	0.49490976	0.009811161	8310000	6116.56987285614
277	23.051237	1.4783837	25.533337	21.020136	59.833332	36.55551	147.0	14.0	1000.0	560072.0	0.06715491606714628	2.3474672	0.3631328	3.3352306	1.1193445	5.7387137	4.558786	33.43913	-1.9910719	0.0	-0.007377398	2.9802322e-08	0.0019150367	0.080943614	-0.028986141	22.824707	-10.956495	0	0	2.6678405	0.0	0.4958434	0.009943418	8340000	6138.819914340973
278	22.572859	1.4278412	25.592058	19.863726	44.708332	36.894535	121.0	0.0	1000.0	561520.0	0.06708721624850657	2.3378608	0.35145742	3.6013517	1.1388279	5.44178	5.106704	37.791695	-3.8823678	-1.8626451e-08	-0.0077624777	7.450581e-09	-3.9862934e-05	0.07376154	-0.027605738	20.063948	-9.106836	0	0	2.5543756	0.0	0.49039948	0.009780459	8370000	6160.967110872269
279	22.99695	1.298942	25.234922	19.89574	68.291664	31.806025	130.0	20.0	1000.0	563493.0	0.0670825	2.3185353	0.3480816	3.3936067	1.1619078	5.75458	4.7948604	32.413666	-2.6785629	-2.0489097e-08	-0.00827552	-4.656613e-09	0.0015827093	0.073676445	-0.025798585	28.420301	-13.889461	0	0	2.4631157	0.0	0.4905877	0.009853687	8400000	6183.452503442764
280	23.088755	1.7784265	27.144184	20.776157	53.75	35.093033	132.0	0.0	1000.0	565085.0	0.0670326215895611	2.3248048	0.36221963	3.4847078	0.9809924	6.1664863	4.4604197	32.656666	-3.0936358	9.313226e-09	-0.007334837	-7.450581e-09	0.0044097397	0.07230534	-0.02053124	21.783451	-10.37524	0	0	2.6550565	0.0	0.4973719	0.009856419	8430000	6205.807145357132
281	23.031778	1.463087	25.886131	20.65619	62.166668	40.431698	171.0	0.0	1000.0	566849.0	0.06700342789598109	2.3278687	0.3510889	3.6385005	1.1141711	5.7357416	5.032643	33.96015	-3.9191387	2.3283064e-08	-0.009078506	1.4901161e-08	0.0006087872	0.07881579	-0.028850129	26.267105	-13.174266	0	0	2.3738434	0.0	0.49812806	0.009827549	8460000	6228.059630870819
282	23.328146	1.7392098	26.867785	20.528753	56.583332	32.479374	115.0	0.0	1000.0	568440.0	0.06695406360424028	2.3580503	0.3583701	3.819731	1.0402324	5.9158754	4.740139	35.591053	-2.9207761	-1.6763806e-08	-0.006977233	1.1175871e-08	0.0033444779	0.08359655	-0.031809945	24.28607	-11.591175	0	0	2.3650134	1.0	0.50376976	0.006397471	8490000	6250.816468477249
283	22.800589	1.2728671	25.95731	20.907084	57.291668	26.274956	122.0	14.0	1000.0	570240.0	0.06692957746478874	2.3490598	0.3782854	3.9033248	1.0390124	5.8783894	5.137949	35.904755	-3.8586855	4.1909516e-09	-0.008151827	-3.3527613e-08	0.0015261134	0.07351488	-0.029557716	25.088934	-11.644911	0	0	2.325367	0.0	0.4996314	0.009936249	8520000	6273.192178249359
284	22.718521	1.687574	26.075739	20.03822	70.0	41.155193	154.0	0.0	1000.0	572180.0	0.06692163742690059	2.3039186	0.3422244	3.4941034	1.0942614	6.6462526	5.135158	32.72728	-3.4073846	-7.450581e-09	-0.0069665546	-2.2351742e-08	-0.0032642598	0.0726988	-0.023005063	25.382662	-11.732652	0	0	2.7934623	0.0	0.49220872	0.009938807	8550000	6295.680613279343
285	22.372362	1.5157686	25.014608	19.159496	64.958336	37.147766	173.0	13.0	1000.0	573985.0	0.06689801864801864	2.314046	0.3662998	3.6317027	0.9875762	6.108883	5.0906043	37.669678	-3.0325935	1.1175871e-08	-0.007181048	-3.3527613e-08	-0.0015145834	0.07486921	-0.027598025	22.909292	-10.683099	0	0	2.805835	0.0	0.49071252	0.009905637	8580000	6317.964225292206
286	23.4758	1.4066715	26.051018	20.275297	52.833332	26.447536	99.0	0.0	1000.0	575537.0	0.0668451800232288	2.320638	0.3451264	3.4868004	1.0382655	5.8916	4.598909	34.47218	-3.2634323	-2.514571e-08	-0.008307776	-3.7252903e-09	0.0056780893	0.08248534	-0.02543663	22.511208	-10.723695	0	0	2.3343463	0.0	0.48023057	0.009929791	8610000	6340.2662172317505
287	22.842306	1.7766702	26.137495	20.16817	55.708332	31.690535	124.0	0.0	1000.0	577331.0	0.06682071759259259	2.3415954	0.35298264	3.45051	1.223206	5.7801266	4.6690025	32.953136	-2.6800857	6.519258e-09	-0.008211814	-4.4703484e-08	-0.00023588305	0.07333511	-0.022180613	27.333725	-12.6077175	0	0	2.4360886	0.0	0.48430252	0.009934356	8640000	6362.4882826805115
288	23.607145	1.5573573	27.693693	21.233637	76.875	35.858883	171.0	15.0	1000.0	579486.0	0.06683806228373702	2.347312	0.36005452	3.5534885	1.2053847	6.550422	4.9436865	35.72626	-2.6379542	5.5879354e-09	-0.0072065857	-1.4901161e-08	0.0011021909	0.07579875	-0.027501468	31.27759	-15.770479	0	0	2.8162239	0.0	0.4813882	0.009805607	8670000	6384.637578248978
289	23.440115	1.9093198	29.271528	20.716064	58.291668	34.871765	136.0	0.0	1000.0	581263.0	0.06681183908045978	2.3596084	0.3562582	3.3912647	1.2419103	6.9848733	5.013864	35.460323	-6.9824853	7.450581e-09	-0.007895369	0.0	0.0026790954	0.08600329	-0.03269402	23.9355	-11.387203	0	0	2.416822	0.0	0.48283505	0.009739138	8700000	6406.977084159851
290	22.868612	1.591991	27.148123	20.541616	59.875	37.9334	151.0	0.0	1000.0	583222.0	0.06680664375715922	2.3462007	0.37476215	3.733219	1.1674169	6.506153	4.8555794	36.36212	-3.1220682	-1.4901161e-08	-0.00867247	-6.519258e-08	-0.003423899	0.08624571	-0.033358347	25.17683	-11.288002	0	0	2.332729	0.0	0.46838164	0.009856549	8730000	6429.260852575302
291	23.104815	1.6901109	25.91483	19.474773	50.541668	27.07394	95.0	0.0	1000.0	584815.0	0.06675970319634703	2.3470209	0.36664325	3.4794924	1.1735991	6.231135	4.734607	32.243507	-3.3587298	1.4901161e-08	-0.0062508243	3.7252903e-08	-0.0023946902	0.073814265	-0.030713286	18.781982	-9.260886	0	0	3.116592	0.0	0.46948647	0.009864844	8760000	6451.905148744583
292	23.295227	1.5972259	25.91922	20.713825	45.666668	32.822334	128.0	0.0	1000.0	586178.0	0.06668691695108077	2.3234372	0.35343787	3.5401096	1.185549	4.7222514	3.9352815	30.039093	-3.1767194	-1.8626451e-09	-0.0062668556	-3.7252903e-08	0.0002971859	0.08102666	-0.033214048	21.391222	-10.57489	0	0	2.5302975	1.0	0.46946704	0.0064114938	8790000	6475.508033752441
293	22.879644	1.2802665	26.608738	21.152382	68.041664	35.09449	132.0	0.0	1000.0	588150.0	0.06668367346938775	2.3578198	0.36868355	3.3882418	1.2304853	5.612397	4.9220753	37.10215	-3.972508	-2.2351742e-08	-0.008536521	3.7252903e-08	0.001237072	0.07592727	-0.029419992	29.292255	-14.860117	0	0	2.3749917	0.0	0.4670204	0.009882316	8820000	6498.693943023682
294	23.181707	1.4013212	25.90164	20.297579	56.166668	35.895294	132.0	0.0	1000.0	589824.0	0.06664677966101695	2.3088386	0.35617632	3.8541408	1.058119	6.20583	4.9188046	36.792233	-2.7991953	-9.313226e-09	-0.007776428	3.7252903e-08	0.0030280454	0.08584339	-0.03226688	21.794569	-10.200825	0	0	2.51134	0.0	0.4577781	0.009985447	8850000	6521.37766957283
295	23.141653	1.220028	26.858767	20.88211	61.833332	35.49491	134.0	10.0	1000.0	591765.0	0.0666402027027027	2.3224225	0.35572895	3.7475972	1.0773882	5.859902	4.731286	39.02099	-2.7133048	-2.3283064e-09	-0.006043154	-7.450581e-09	0.0010903906	0.07150072	-0.026245147	30.71165	-14.625837	0	0	2.766143	1.0	0.45548058	0.0063991277	8880000	6544.105732917786
296	23.231977	1.7285429	27.588211	20.191738	64.291664	30.79973	147.0	9.0	1000.0	593680.0	0.0666307519640853	2.3260164	0.35413587	3.8465383	1.2129922	6.7195354	5.1767693	34.985752	-3.1979864	-3.7252903e-09	-0.0076636635	-7.450581e-09	-0.0007875301	0.08374248	-0.03137932	25.777071	-12.778055	0	0	2.5954096	0.0	0.45279896	0.009992663	8910000	6566.642788171768
297	23.47669	1.2422333	26.327213	21.782238	44.541668	24.789074	87.0	0.0	1000.0	595207.0	0.06657796420581656	2.3704865	0.35810867	3.7084608	1.0876192	6.2097	4.576994	35.5678	-4.9844265	1.1175871e-08	-0.008210272	-1.3038516e-08	0.0024049282	0.07353112	-0.03231643	21.378448	-10.482008	0	0	2.5162275	0.0	0.44749355	0.009959113	8940000	6589.306573629379
298	23.673347	1.6297921	26.321909	20.406918	57.833332	37.564022	158.0	0.0	1000.0	596948.0	0.06654938684503901	2.3814554	0.37223607	3.5576808	1.1347247	5.5174637	4.4237103	35.148945	-3.85187	-9.313226e-09	-0.0073311473	-3.3527613e-08	-0.0066577615	0.09851307	-0.0405827	26.305725	-12.461536	0	0	2.7123578	0.0	0.44556332	0.0099505205	8970000	6611.73460650444
299	22.867645	1.1711104	25.944174	21.030354	55.083332	28.422287	125.0	5.0	1000.0	598721.0	0.06652455555555556	2.3745875	0.37282246	3.8609967	1.2191128	6.132027	4.935393	36.393173	-3.5853567	-3.7252903e-09	-0.00864518	-1.4901161e-08	0.00053480384	0.07751767	-0.031209573	22.052044	-10.615292	0	0	2.3163297	0.0	0.44565392	0.009921676	9000000	6634.149577379227
300	23.062418	1.356729	25.24126	20.401495	53.125	32.572117	127.0	0.0	1000.0	600322.0	0.06648084163898117	2.3271868	0.35458556	3.4929526	1.1300108	5.4082937	4.1929955	31.735823	-2.532174	-2.3283064e-09	-0.0071887216	2.9802322e-08	-0.00080813235	0.077404976	-0.03343015	18.984539	-8.273939	0	0	2.7594864	0.0	0.45146537	0.009758441	9030000	6656.834157705307
301	22.621864	1.1515734	25.417435	20.174664	55.375	27.201122	106.0	8.0	1000.0	601908.0	0.06643576158940398	2.3322694	0.3644083	3.8987644	1.1338654	5.4380155	4.5288677	30.379284	-3.1587594	1.6763806e-08	-0.007166936	4.4703484e-08	-0.007204027	0.06702579	-0.029890161	20.197077	-9.153316	0	0	2.7882125	0.0	0.45452678	0.009921388	9060000	6679.223444700241
302	22.628	1.3949434	25.09079	20.075132	57.0	32.81006	137.0	0.0	1000.0	603530.0	0.0663949394939494	2.3045485	0.34488305	3.4197466	1.0854325	5.377546	4.305625	31.096104	-4.6465545	-2.7939677e-09	-0.008634666	5.9604645e-08	-0.0043380046	0.06974456	-0.025377901	22.144516	-10.551859	0	0	2.3437192	0.0	0.45836914	0.00995562	9090000	6701.606883049011
303	23.015213	1.4828001	26.042147	20.384754	65.0	32.854477	142.0	0.0	1000.0	605447.0	0.06638673245614035	2.3168828	0.3533715	3.528818	1.117715	6.4802613	4.7074075	33.45656	-2.332879	-5.5879354e-09	-0.0077064116	3.7252903e-09	0.001436253	0.08151169	-0.032550734	23.431879	-10.919582	0	0	2.5990362	0.0	0.46314692	0.009878727	9120000	6724.076220273972
304	23.400139	1.9899355	27.737537	20.234951	61.333332	34.79783	115.0	0.0	1000.0	607164.0	0.06635672131147541	2.3353796	0.36150783	3.7468033	0.99743366	5.8873153	4.689235	37.333046	-4.086942	-5.5879354e-09	-0.0067322655	-6.519258e-09	0.0010178924	0.07815015	-0.034278013	24.233131	-11.371898	0	0	2.4433682	1.0	0.46528912	0.006432896	9150000	6747.0531685352325
305	23.566156	1.2321837	26.314508	20.932188	47.625	34.573368	132.0	0.0	1000.0	608511.0	0.06628660130718954	2.329606	0.378348	3.7105055	1.0054394	5.502096	4.733447	36.327915	-4.178158	-5.5879354e-09	-0.00860931	0.0	-0.0034830135	0.08814645	-0.04010223	21.523829	-10.79328	0	0	2.3181765	0.0	0.4655261	0.009890491	9180000	6770.076599359512
306	23.066061	1.4712676	26.134596	20.248793	57.833332	27.806873	120.0	0.0	1000.0	610174.0	0.06625124864277959	2.3767931	0.360271	3.5501387	1.1858392	5.0057106	4.524056	38.751343	-5.5270023	-1.3038516e-08	-0.006849775	3.5390258e-08	0.0015192289	0.07498711	-0.029202301	23.570305	-11.187779	0	0	2.947101	0.0	0.46610308	0.009849874	9210000	6792.6264679431915
307	22.78575	1.1620917	25.471994	20.692057	44.166668	30.416096	119.0	0.0	1000.0	611654.0	0.06619632034632035	2.3462937	0.35935295	3.557132	1.1986386	5.5720897	4.2279415	31.576283	-6.1128006	-7.450581e-09	-0.0074359933	-1.4901161e-08	0.0037408418	0.059595726	-0.025071915	21.391037	-10.37397	0	0	2.6657307	0.0	0.46568322	0.009839352	9240000	6815.1304478645325
308	23.273756	1.2924135	25.826393	21.135275	63.75	33.092358	136.0	12.0	1000.0	613394.0	0.0661697950377562	2.3019385	0.33501846	3.383537	1.0069321	5.4397483	5.0344677	33.085712	-3.9168193	-4.656613e-09	-0.0066337306	-2.2351742e-08	-8.668052e-06	0.079148024	-0.038514085	23.455866	-10.416674	0	0	2.8704932	0.0	0.45629776	0.009915386	9270000	6837.604526519775
309	22.903107	1.0450445	25.120617	21.046587	64.666664	32.0308	137.0	0.0	1000.0	615279.0	0.06615903225806452	2.349505	0.3734846	4.176887	1.0805764	6.096549	4.8717456	36.25353	-5.138918	7.450581e-09	-0.0077482425	1.4901161e-08	0.0009078691	0.0639471	-0.027702753	29.92824	-13.516537	0	0	2.609914	0.0	0.4556427	0.009965835	9300000	6860.038650035858
310	23.377806	1.3815817	26.135489	20.933546	55.625	40.066418	164.0	0.0	1000.0	617063.0	0.06613751339764201	2.323168	0.34951264	3.4236581	1.1115875	6.5677404	5.276606	35.975346	-5.182824	1.8626451e-08	-0.006459073	-4.4703484e-08	-0.0020862278	0.08419701	-0.036103133	23.202606	-11.801573	0	0	3.1908228	0.0	0.45110166	0.009996904	9330000	6882.5075759887695
311	22.798195	1.3204117	25.762749	20.9641	57.75	31.629694	124.0	0.0	1000.0	618804.0	0.06611153846153846	2.3475885	0.37000507	3.6180086	1.0582467	6.3189898	4.897225	35.83013	-3.3174345	0.0	-0.007946481	-5.9604645e-08	0.0035688737	0.078700215	-0.036888614	22.531837	-11.161253	0	0	2.5635746	0.0	0.44795954	0.009934642	9360000	6905.013151407242
312	22.781805	1.3176436	26.02597	20.555872	49.666668	27.733355	99.0	0.0	1000.0	620420.0	0.06607241746538871	2.3112638	0.34685186	3.2853534	1.0461167	5.3821344	4.57042	34.73717	-5.960034	-1.8626451e-08	-0.009171195	1.4901161e-08	-0.0006090449	0.078417495	-0.033766713	23.09673	-10.773015	0	0	2.2954783	0.0	0.44625843	0.009930624	9390000	6927.501653671265
313	23.321295	1.6064914	26.447598	20.86102	63.291668	30.173773	103.0	0.0	1000.0	622390.0	0.06607112526539279	2.3239694	0.3575414	3.7188568	0.77538705	6.4937406	4.8969855	35.36615	-2.8989115	1.4901161e-08	-0.007603515	1.1175871e-08	0.004176287	0.07884008	-0.031054106	23.994316	-10.900838	0	0	2.6769078	0.0	0.4572047	0.009885617	9420000	6950.123624801636
314	23.023933	1.5965855	26.196589	19.549242	60.125	41.908943	158.0	0.0	1000.0	623958.0	0.06602730158730159	2.3638203	0.36436087	3.5571146	1.2254034	6.0088377	4.1564856	38.304516	-2.57683	-7.450581e-09	-0.006534669	1.4901161e-08	0.0006127311	0.078382134	-0.03663185	25.825832	-12.923513	0	0	2.8065476	0.0	0.45409405	0.009813257	9450000	6972.506169319153
315	22.843979	1.1629713	25.436308	20.730444	59.125	34.13736	155.0	16.0	1000.0	625839.0	0.06601677215189873	2.3365178	0.36936197	3.7540085	1.1169094	6.203355	5.0159984	35.709198	-2.5613976	-2.0489097e-08	-0.007360494	-2.6077032e-08	-0.0032691588	0.065327264	-0.022038545	24.606857	-11.654132	0	0	2.637561	0.0	0.4542452	0.0099228155	9480000	6994.968446493149
316	23.251383	1.3725047	25.8224	20.550817	50.125	33.230648	135.0	0.0	1000.0	627361.0	0.06596855941114617	2.3340788	0.3557362	3.9205844	1.1107684	5.656076	4.4612513	38.20501	-3.6247065	1.6298145e-08	-0.007672278	-2.9802322e-08	-0.0018263177	0.08363393	-0.030401854	22.027954	-10.667562	0	0	2.6536317	0.0	0.44998252	0.009952107	9510000	7017.4606590271
317	22.937529	1.5524473	26.229435	20.206009	56.958332	29.066704	123.0	0.0	1000.0	629049.0	0.06593805031446541	2.3636663	0.36893362	3.5381851	1.0595065	5.568564	4.873341	37.408974	-4.7161436	7.450581e-09	-0.008403834	1.8626451e-08	0.0016633067	0.07393901	-0.03198743	21.458672	-11.089724	0	0	2.3106613	0.0	0.45296633	0.009788509	9540000	7039.9353239536285
318	22.97779	1.0671047	25.025972	21.263184	56.458332	33.497486	147.0	0.0	1000.0	630792.0	0.06591347962382445	2.331149	0.35318297	4.065805	1.2122118	5.694119	4.4784985	33.68482	-4.676324	1.5832484e-08	-0.007585712	-2.7939677e-08	0.0028537475	0.06412092	-0.023770977	22.7743	-11.389548	0	0	2.564837	0.0	0.45175004	0.009912767	9570000	7062.99183011055
319	22.680708	1.5312349	26.659285	20.771173	53.791668	33.93373	125.0	0.0	1000.0	632502.0	0.065885625	2.328257	0.35379097	3.5525222	1.133153	5.85595	4.717369	37.06321	-2.8618183	0.0	-0.006807817	9.313226e-09	0.0024262415	0.07717022	-0.0368639	21.190243	-10.456444	0	0	2.7292151	0.0	0.45037496	0.009862874	9600000	7085.999094724655
320	22.875425	1.4164615	25.648163	20.872097	63.25	32.669113	119.0	0.0	1000.0	634268.0	0.065863759086189	2.3069313	0.3833158	4.120931	1.1124644	5.927994	4.713	31.597807	-4.905548	3.7252903e-09	-0.008230936	-1.8626451e-08	0.0008800663	0.082679495	-0.03862701	25.497383	-13.067606	0	0	2.4657528	0.0	0.44482315	0.009900035	9630000	7108.365770578384
321	22.988688	1.485894	26.243025	20.713572	60.5	31.008064	135.0	0.0	1000.0	636182.0	0.06585734989648033	2.3270578	0.36922762	3.7470841	1.0476013	6.587691	4.912999	35.979164	-3.3684208	-1.9557774e-08	-0.006824117	-3.7252903e-09	-0.00096999947	0.077273816	-0.02815036	26.540373	-13.621194	0	0	2.8982668	0.0	0.44423866	0.009898759	9660000	7130.852992296219
322	23.154694	1.6873647	26.106115	19.126583	58.333332	44.652985	177.0	0.0	1000.0	637837.0	0.06582425180598556	2.318305	0.35142902	3.73793	1.2051288	6.440505	5.1211634	39.908627	-4.5037136	7.450581e-09	-0.0064924695	-7.450581e-09	-0.004298088	0.071621746	-0.025589379	25.506344	-12.7360115	0	0	2.9417682	0.0	0.43755698	0.009728886	9690000	7153.272187232971
323	23.432074	1.6128713	27.17823	20.115643	61.875	37.21594	145.0	13.0	1000.0	639611.0	0.06580360082304526	2.3287663	0.3431875	3.3046556	1.1053932	5.476491	4.8272967	33.71719	-4.5120378	5.5879354e-09	-0.0058133975	-1.4901161e-08	0.000415023	0.0684744	-0.021087032	25.98529	-12.399141	0	0	3.2566788	0.0	0.43157482	0.009987423	9720000	7175.568281888962
324	23.539106	1.5890582	28.102856	21.220665	60.458332	34.446793	118.0	0.0	1000.0	641489.0	0.06579374358974359	2.3703008	0.36546138	3.659661	1.018302	5.8224225	4.574756	39.597233	-3.4848604	1.1175871e-08	-0.0061242287	-1.8626451e-09	-0.0012285375	0.07961583	-0.031048909	28.798058	-14.227031	0	0	2.633828	1.0	0.42952108	0.006413513	9750000	7197.962196826935
325	22.750763	1.3315035	25.943106	20.626966	65.958336	39.83244	158.0	12.0	1000.0	643412.0	0.06578854805725971	2.36456	0.37827858	3.9992304	1.0362002	6.767804	5.1828136	36.41423	-10.242485	-1.4901161e-08	-0.0065268073	1.6763806e-08	-0.0007076692	0.103119254	-0.04163175	27.18975	-15.1973	0	0	3.1273437	0.0	0.4305296	0.009940006	9780000	7220.348249673843
